iter	Passed	Remaining
6332	113775	65879
6333	113795	65862
6334	113814	65845
6335	113832	65827
6336	113854	65811
6337	113871	65793
6338	113889	65774
6339	113904	65755
6340	113921	65737
6341	113936	65717
6342	113957	65700
6343	113974	65682
6344	113991	65663
6345	114007	65645
6346	114022	65625
6347	114039	65607
6348	114057	65588
6349	114074	65570
6350	114091	65551
6351	114108	65533
6352	114126	65515
6353	114143	65497
6354	114160	65478
6355	114177	65459
6356	114199	65444
6357	114219	65427
6358	114239	65410
6359	114258	65393
6360	114279	65376
6361	114299	65360
6362	114320	65343
6363	114341	65328
6364	114363	65311
6365	114385	65296
6366	114409	65281
6367	114429	65265
6368	114450	65248
6369	114469	65231
6370	114487	65213
6371	114502	65193
6372	114517	65174
6373	114532	65154
6374	114548	65135
6375	114564	65116
6376	114579	65096
6377	114595	65077
6378	114611	65058
6379	114629	65040
6380	114647	65022
6381	114663	65003
6382	114681	64985
6383	114698	64966
6384	114714	64947
6385	114730	64929
6386	114748	64911
6387	114767	64893
6388	114784	64875
6389	114801	64856
6390	114818	64838
6391	114842	64823
6392	114865	64808
6393	114885	64791
6394	114905	64774
6395	114924	64757
6396	114945	64740
6397	114964	64723
6398	114984	64706
6399	115003	64689
6400	115024	64672
6401	115042	64655
6402	115064	64639
6403	115083	64622
6404	115100	64603
6405	115117	64585
6406	115134	64566
6407	115151	64548
6408	115175	64533
6409	115191	64514
6410	115208	64495
6411	115224	64476
6412	115240	64458
6413	115258	64439
6414	115274	64420
6415	115291	64402
6416	115307	64383
6417	115323	64364
6418	115339	64344
6419	115354	64325
6420	115370	64306
6421	115386	64287
6422	115402	64268
6423	115418	64249
6424	115437	64231
6425	115457	64215
6426	115481	64200
6427	115502	64184
6428	115522	64167
6429	115543	64150
6430	115564	64134
6431	115584	64117
6432	115608	64103
6433	115630	64087
6434	115654	64072
6435	115677	64057
6436	115693	64038
6437	115708	64019
6438	115724	63999
6439	115740	63980
6440	115755	63961
6441	115770	63941
6442	115785	63922
6443	115802	63903
6444	115819	63885
6445	115835	63865
6446	115850	63846
6447	115865	63826
6448	115882	63808
6449	115898	63789
6450	115915	63770
6451	115933	63752
6452	115955	63736
6453	115973	63718
6454	115996	63703
6455	116017	63687
6456	116039	63671
6457	116061	63655
6458	116085	63641
6459	116104	63624
6460	116123	63606
6461	116143	63589
6462	116160	63571
6463	116176	63552
6464	116192	63533
6465	116208	63514
6466	116224	63494
6467	116239	63475
6468	116254	63455
6469	116270	63436
6470	116285	63416
6471	116301	63397
6472	116317	63379
6473	116333	63359
6474	116348	63340
6475	116364	63321
6476	116382	63303
6477	116400	63285
6478	116419	63267
6479	116436	63249
6480	116453	63231
6481	116475	63215
6482	116495	63198
6483	116514	63181
6484	116534	63163
6485	116551	63145
6486	116572	63129
6487	116591	63111
6488	116610	63094
6489	116629	63077
6490	116649	63060
6491	116669	63042
6492	116684	63023
6493	116698	63003
6494	116715	62984
6495	116731	62966
6496	116746	62946
6497	116764	62928
6498	116784	62911
6499	116802	62893
6500	116819	62874
6501	116836	62856
6502	116852	62837
6503	116870	62819
6504	116886	62800
6505	116902	62781
6506	116919	62762
6507	116935	62744
6508	116952	62725
6509	116970	62707
6510	116992	62692
6511	117013	62675
6512	117035	62659
6513	117055	62643
6514	117076	62626
6515	117096	62609
6516	117118	62593
6517	117137	62576
6518	117154	62557
6519	117172	62539
6520	117190	62521
6521	117207	62503
6522	117222	62484
6523	117239	62465
6524	117256	62446
6525	117272	62427
6526	117288	62409
6527	117306	62391
6528	117321	62371
6529	117337	62352
6530	117352	62332
6531	117370	62314
6532	117386	62295
6533	117401	62276
6534	117418	62257
6535	117433	62238
6536	117449	62219
6537	117468	62201
6538	117487	62184
6539	117508	62167
6540	117532	62153
6541	117554	62137
6542	117575	62121
6543	117601	62107
6544	117623	62091
6545	117644	62075
6546	117667	62059
6547	117686	62042
6548	117705	62024
6549	117721	62005
6550	117737	61986
6551	117752	61967
6552	117767	61948
6553	117783	61928
6554	117800	61910
6555	117816	61891
6556	117832	61872
6557	117847	61853
6558	117863	61834
6559	117882	61816
6560	117897	61797
6561	117916	61779
6562	117932	61760
6563	117948	61741
6564	117964	61722
6565	117982	61704
6566	117999	61686
6567	118042	61681
6568	118062	61664
6569	118082	61647
6570	118106	61632
6571	118126	61615
6572	118146	61598
6573	118168	61582
6574	118187	61565
6575	118209	61549
6576	118227	61531
6577	118243	61512
6578	118259	61493
6579	118275	61474
6580	118293	61456
6581	118311	61438
6582	118332	61422
6583	118348	61402
6584	118362	61383
6585	118378	61364
6586	118398	61346
6587	118415	61328
6588	118433	61310
6589	118450	61292
6590	118467	61273
6591	118485	61255
6592	118501	61236
6593	118517	61217
6594	118534	61199
6595	118553	61181
6596	118569	61162
6597	118586	61144
6598	118603	61126
6599	118620	61107
6600	118638	61089
6601	118654	61070
6602	118674	61053
6603	118695	61037
6604	118714	61019
6605	118733	61002
6606	118757	60987
6607	118777	60970
6608	118802	60956
6609	118824	60940
6610	118844	60923
6611	118864	60906
6612	118882	60888
6613	118901	60870
6614	118920	60853
6615	118937	60835
6616	118953	60816
6617	118969	60796
6618	118985	60778
6619	119002	60759
6620	119019	60740
6621	119035	60722
6622	119052	60703
6623	119069	60685
6624	119086	60666
6625	119104	60648
6626	119120	60629
6627	119138	60611
6628	119155	60593
6629	119172	60574
6630	119188	60555
6631	119207	60538
6632	119229	60522
6633	119250	60505
6634	119270	60489
6635	119293	60473
6636	119312	60456
6637	119332	60439
6638	119353	60422
6639	119374	60406
6640	119394	60389
6641	119415	60373
6642	119432	60354
6643	119447	60335
6644	119462	60315
6645	119479	60297
6646	119496	60278
6647	119513	60260
6648	119530	60241
6649	119548	60223
6650	119565	60205
6651	119582	60186
6652	119598	60168
6653	119616	60149
6654	119635	60132
6655	119652	60113
6656	119668	60095
6657	119685	60076
6658	119704	60058
6659	119721	60040
6660	119738	60021
6661	119753	60002
6662	119769	59983
6663	119786	59965
6664	119808	59949
6665	119829	59932
6666	119849	59915
6667	119869	59898
6668	119887	59881
6669	119907	59863
6670	119927	59847
6671	119948	59830
6672	119967	59813
6673	119984	59794
6674	120001	59776
6675	120019	59757
6676	120035	59739
6677	120053	59720
6678	120070	59702
6679	120086	59683
6680	120105	59666
6681	120123	59648
6682	120138	59628
6683	120155	59610
6684	120171	59591
6685	120189	59573
6686	120206	59555
6687	120223	59536
6688	120239	59517
6689	120255	59498
6690	120272	59480
6691	120289	59461
6692	120309	59444
6693	120333	59429
6694	120353	59412
6695	120372	59395
6696	120393	59378
6697	120415	59362
6698	120435	59345
6699	120456	59329
6700	120476	59312
6701	120496	59295
6702	120515	59277
6703	120532	59259
6704	120547	59240
6705	120564	59221
6706	120580	59202
6707	120596	59183
6708	120612	59164
6709	120627	59145
6710	120642	59125
6711	120659	59107
6712	120675	59088
6713	120690	59068
6714	120708	59050
6715	120726	59032
6716	120741	59013
6717	120757	58994
6718	120775	58976
6719	120806	58964
6720	120824	58947
6721	120841	58928
6722	120860	58910
6723	120878	58893
6724	120894	58874
6725	120911	58855
6726	120928	58837
6727	120945	58818
6728	120962	58800
6729	120980	58782
6730	120996	58763
6731	121012	58744
6732	121032	58727
6733	121053	58711
6734	121073	58693
6735	121093	58677
6736	121115	58661
6737	121135	58644
6738	121156	58627
6739	121178	58611
6740	121200	58595
6741	121219	58578
6742	121237	58560
6743	121255	58542
6744	121273	58523
6745	121290	58505
6746	121307	58487
6747	121323	58468
6748	121339	58449
6749	121357	58431
6750	121376	58414
6751	121393	58395
6752	121408	58375
6753	121424	58357
6754	121440	58338
6755	121455	58318
6756	121472	58300
6757	121489	58281
6758	121504	58262
6759	121522	58244
6760	121539	58225
6761	121555	58207
6762	121572	58188
6763	121590	58170
6764	121606	58151
6765	121622	58133
6766	121642	58115
6767	121665	58100
6768	121688	58084
6769	121709	58068
6770	121728	58050
6771	121750	58034
6772	121769	58017
6773	121788	57999
6774	121807	57982
6775	121827	57965
6776	121846	57947
6777	121865	57930
6778	121881	57911
6779	121897	57892
6780	121914	57873
6781	121929	57854
6782	121945	57835
6783	121960	57816
6784	121979	57798
6785	121995	57779
6786	122013	57761
6787	122030	57743
6788	122046	57724
6789	122065	57706
6790	122081	57687
6791	122099	57670
6792	122117	57652
6793	122134	57633
6794	122150	57614
6795	122167	57596
6796	122182	57577
6797	122199	57558
6798	122216	57540
6799	122232	57521
6800	122248	57502
6801	122264	57483
6802	122281	57465
6803	122298	57446
6804	122315	57427
6805	122331	57409
6806	122348	57390
6807	122367	57373
6808	122383	57354
6809	122399	57335
6810	122417	57317
6811	122436	57299
6812	122454	57282
6813	122471	57263
6814	122489	57245
6815	122505	57226
6816	122522	57208
6817	122538	57189
6818	122555	57171
6819	122573	57152
6820	122590	57134
6821	122607	57116
6822	122625	57098
6823	122641	57079
6824	122657	57060
6825	122674	57041
6826	122691	57023
6827	122707	57004
6828	122724	56986
6829	122739	56967
6830	122755	56947
6831	122771	56929
6832	122787	56910
6833	122805	56892
6834	122822	56873
6835	122838	56855
6836	122854	56836
6837	122870	56817
6838	122886	56798
6839	122901	56779
6840	122916	56759
6841	122932	56740
6842	122948	56722
6843	122965	56703
6844	122982	56684
6845	122998	56666
6846	123016	56648
6847	123032	56629
6848	123048	56610
6849	123066	56592
6850	123083	56574
6851	123100	56555
6852	123118	56537
6853	123135	56519
6854	123151	56500
6855	123170	56483
6856	123189	56465
6857	123207	56447
6858	123224	56429
6859	123241	56410
6860	123257	56391
6861	123273	56373
6862	123290	56354
6863	123307	56336
6864	123324	56317
6865	123343	56300
6866	123359	56281
6867	123375	56262
6868	123392	56244
6869	123407	56225
6870	123424	56206
6871	123440	56187
6872	123457	56169
6873	123475	56151
6874	123491	56132
6875	123509	56114
6876	123526	56096
6877	123544	56078
6878	123561	56059
6879	123593	56048
6880	123610	56029
6881	123628	56011
6882	123644	55992
6883	123661	55974
6884	123678	55956
6885	123694	55937
6886	123709	55918
6887	123725	55898
6888	123740	55880
6889	123755	55860
6890	123775	55843
6891	123791	55824
6892	123806	55805
6893	123823	55787
6894	123840	55768
6895	123857	55750
6896	123874	55731
6897	123891	55713
6898	123906	55694
6899	123924	55676
6900	123943	55658
6901	123962	55641
6902	123984	55624
6903	124006	55608
6904	124027	55592
6905	124049	55576
6906	124070	55559
6907	124090	55542
6908	124109	55524
6909	124127	55507
6910	124146	55489
6911	124166	55472
6912	124186	55455
6913	124203	55437
6914	124220	55418
6915	124236	55399
6916	124251	55380
6917	124268	55362
6918	124285	55343
6919	124301	55324
6920	124316	55305
6921	124333	55287
6922	124349	55268
6923	124366	55249
6924	124382	55231
6925	124399	55212
6926	124416	55194
6927	124433	55176
6928	124451	55158
6929	124467	55139
6930	124483	55120
6931	124498	55101
6932	124513	55081
6933	124529	55063
6934	124545	55044
6935	124560	55024
6936	124578	55007
6937	124596	54989
6938	124618	54972
6939	124639	54956
6940	124660	54939
6941	124680	54922
6942	124700	54905
6943	124721	54888
6944	124741	54871
6945	124760	54854
6946	124784	54839
6947	124806	54823
6948	124825	54805
6949	124841	54786
6950	124857	54767
6951	124873	54748
6952	124889	54730
6953	124905	54711
6954	124921	54692
6955	124937	54673
6956	124954	54655
6957	124972	54637
6958	124988	54618
6959	125005	54599
6960	125021	54581
6961	125037	54562
6962	125054	54544
6963	125072	54526
6964	125088	54507
6965	125105	54488
6966	125122	54470
6967	125138	54451
6968	125154	54432
6969	125181	54418
6970	125202	54402
6971	125225	54386
6972	125247	54370
6973	125267	54353
6974	125287	54336
6975	125307	54319
6976	125327	54301
6977	125345	54284
6978	125364	54266
6979	125382	54248
6980	125398	54229
6981	125416	54211
6982	125432	54193
6983	125449	54174
6984	125465	54155
6985	125482	54137
6986	125498	54118
6987	125515	54100
6988	125531	54081
6989	125548	54063
6990	125564	54044
6991	125580	54025
6992	125599	54008
6993	125616	53989
6994	125633	53971
6995	125650	53953
6996	125669	53935
6997	125685	53916
6998	125702	53898
6999	125718	53879
7000	125734	53860
7001	125752	53842
7002	125769	53824
7003	125790	53807
7004	125811	53791
7005	125830	53773
7006	125849	53755
7007	125870	53739
7008	125891	53722
7009	125911	53705
7010	125932	53688
7011	125952	53671
7012	125973	53655
7013	125991	53637
7014	126006	53618
7015	126022	53599
7016	126039	53580
7017	126055	53561
7018	126072	53543
7019	126087	53524
7020	126106	53506
7021	126124	53488
7022	126142	53470
7023	126159	53452
7024	126174	53433
7025	126191	53414
7026	126208	53396
7027	126224	53377
7028	126240	53358
7029	126256	53340
7030	126273	53321
7031	126289	53303
7032	126305	53284
7033	126323	53266
7034	126343	53249
7035	126364	53232
7036	126384	53215
7037	126405	53198
7038	126444	53189
7039	126465	53172
7040	126484	53155
7041	126505	53138
7042	126524	53121
7043	126544	53104
7044	126564	53087
7045	126580	53068
7046	126597	53049
7047	126613	53030
7048	126629	53012
7049	126645	52993
7050	126660	52974
7051	126677	52955
7052	126692	52936
7053	126710	52918
7054	126726	52899
7055	126742	52881
7056	126761	52863
7057	126777	52844
7058	126793	52826
7059	126808	52807
7060	126824	52788
7061	126840	52769
7062	126856	52750
7063	126875	52733
7064	126893	52715
7065	126910	52696
7066	126926	52678
7067	126943	52659
7068	126960	52641
7069	126976	52622
7070	126993	52604
7071	127011	52586
7072	127030	52568
7073	127047	52550
7074	127063	52531
7075	127080	52513
7076	127098	52495
7077	127118	52478
7078	127140	52461
7079	127160	52444
7080	127181	52428
7081	127204	52412
7082	127222	52394
7083	127242	52377
7084	127263	52360
7085	127284	52343
7086	127304	52326
7087	127327	52310
7088	127345	52292
7089	127363	52274
7090	127381	52256
7091	127397	52237
7092	127412	52218
7093	127428	52200
7094	127445	52181
7095	127462	52163
7096	127477	52144
7097	127492	52125
7098	127509	52106
7099	127525	52087
7100	127541	52069
7101	127560	52051
7102	127577	52033
7103	127594	52014
7104	127610	51996
7105	127625	51977
7106	127641	51958
7107	127658	51939
7108	127675	51921
7109	127691	51902
7110	127710	51885
7111	127730	51868
7112	127754	51852
7113	127770	51833
7114	127787	51815
7115	127802	51796
7116	127818	51777
7117	127834	51758
7118	127853	51741
7119	127871	51723
7120	127889	51705
7121	127906	51686
7122	127922	51668
7123	127939	51649
7124	127957	51632
7125	127973	51613
7126	127990	51595
7127	128007	51576
7128	128029	51560
7129	128051	51543
7130	128073	51527
7131	128093	51510
7132	128114	51493
7133	128140	51478
7134	128161	51462
7135	128181	51445
7136	128202	51428
7137	128226	51412
7138	128242	51394
7139	128259	51375
7140	128275	51357
7141	128291	51338
7142	128307	51319
7143	128324	51301
7144	128339	51282
7145	128356	51263
7146	128373	51245
7147	128389	51226
7148	128406	51208
7149	128425	51190
7150	128443	51172
7151	128458	51153
7152	128475	51135
7153	128492	51116
7154	128506	51097
7155	128523	51078
7156	128542	51061
7157	128559	51043
7158	128576	51024
7159	128593	51006
7160	128611	50988
7161	128627	50969
7162	128645	50951
7163	128661	50932
7164	128678	50914
7165	128696	50896
7166	128713	50878
7167	128729	50859
7168	128746	50841
7169	128763	50823
7170	128782	50805
7171	128799	50786
7172	128816	50768
7173	128833	50750
7174	128851	50732
7175	128870	50714
7176	128887	50696
7177	128904	50678
7178	128921	50659
7179	128939	50641
7180	128957	50623
7181	128972	50604
7182	128991	50587
7183	129009	50569
7184	129026	50551
7185	129042	50532
7186	129059	50513
7187	129075	50495
7188	129091	50476
7189	129109	50458
7190	129126	50440
7191	129143	50422
7192	129162	50404
7193	129178	50385
7194	129195	50367
7195	129210	50348
7196	129227	50329
7197	129244	50311
7198	129259	50292
7199	129275	50273
7200	129293	50255
7201	129310	50237
7202	129327	50219
7203	129346	50201
7204	129373	50187
7205	129390	50168
7206	129407	50150
7207	129424	50132
7208	129440	50113
7209	129457	50095
7210	129473	50076
7211	129496	50060
7212	129520	50044
7213	129539	50027
7214	129560	50010
7215	129581	49993
7216	129599	49975
7217	129620	49958
7218	129638	49941
7219	129657	49923
7220	129676	49905
7221	129694	49887
7222	129710	49869
7223	129727	49850
7224	129743	49832
7225	129760	49813
7226	129778	49795
7227	129794	49777
7228	129811	49758
7229	129828	49740
7230	129846	49722
7231	129863	49704
7232	129879	49685
7233	129897	49667
7234	129913	49649
7235	129929	49630
7236	129946	49611
7237	129961	49593
7238	129979	49574
7239	129996	49556
7240	130012	49537
7241	130028	49519
7242	130044	49500
7243	130061	49482
7244	130078	49464
7245	130095	49445
7246	130112	49427
7247	130129	49409
7248	130149	49391
7249	130172	49375
7250	130195	49359
7251	130219	49344
7252	130241	49327
7253	130263	49311
7254	130284	49294
7255	130305	49277
7256	130328	49261
7257	130347	49244
7258	130365	49226
7259	130381	49207
7260	130397	49188
7261	130414	49170
7262	130429	49151
7263	130445	49132
7264	130462	49114
7265	130478	49095
7266	130495	49077
7267	130511	49058
7268	130529	49040
7269	130546	49022
7270	130563	49003
7271	130580	48985
7272	130596	48967
7273	130615	48949
7274	130633	48931
7275	130651	48913
7276	130671	48896
7277	130691	48879
7278	130710	48861
7279	130743	48849
7280	130763	48832
7281	130782	48814
7282	130802	48797
7283	130822	48779
7284	130841	48762
7285	130860	48744
7286	130878	48726
7287	130894	48708
7288	130910	48689
7289	130926	48670
7290	130943	48652
7291	130959	48634
7292	130976	48615
7293	130995	48597
7294	131013	48580
7295	131030	48561
7296	131050	48544
7297	131068	48526
7298	131085	48508
7299	131103	48490
7300	131121	48472
7301	131138	48453
7302	131155	48435
7303	131172	48417
7304	131187	48398
7305	131203	48379
7306	131222	48362
7307	131242	48344
7308	131263	48328
7309	131282	48310
7310	131303	48293
7311	131324	48276
7312	131344	48259
7313	131363	48242
7314	131382	48224
7315	131405	48208
7316	131424	48190
7317	131441	48172
7318	131460	48154
7319	131478	48136
7320	131496	48118
7321	131512	48100
7322	131529	48081
7323	131547	48064
7324	131564	48045
7325	131580	48027
7326	131599	48009
7327	131615	47990
7328	131630	47971
7329	131644	47952
7330	131662	47934
7331	131681	47916
7332	131697	47898
7333	131713	47879
7334	131729	47860
7335	131750	47844
7336	131771	47826
7337	131792	47810
7338	131814	47793
7339	131834	47776
7340	131855	47759
7341	131875	47742
7342	131896	47725
7343	131915	47707
7344	131933	47690
7345	131951	47671
7346	131968	47653
7347	131996	47639
7348	132013	47621
7349	132029	47602
7350	132046	47584
7351	132062	47565
7352	132078	47546
7353	132093	47527
7354	132110	47509
7355	132127	47491
7356	132144	47472
7357	132160	47454
7358	132175	47435
7359	132192	47416
7360	132207	47397
7361	132224	47379
7362	132243	47362
7363	132264	47344
7364	132286	47328
7365	132306	47311
7366	132327	47294
7367	132348	47277
7368	132369	47260
7369	132389	47243
7370	132416	47228
7371	132432	47210
7372	132449	47191
7373	132466	47173
7374	132483	47155
7375	132499	47136
7376	132516	47118
7377	132532	47099
7378	132547	47080
7379	132563	47061
7380	132579	47043
7381	132595	47024
7382	132611	47005
7383	132628	46987
7384	132642	46968
7385	132659	46949
7386	132675	46931
7387	132690	46912
7388	132706	46893
7389	132722	46874
7390	132740	46857
7391	132758	46839
7392	132778	46821
7393	132795	46803
7394	132812	46785
7395	132831	46767
7396	132850	46749
7397	132870	46732
7398	132893	46716
7399	132915	46699
7400	132936	46683
7401	132957	46666
7402	132976	46648
7403	132996	46631
7404	133015	46613
7405	133036	46596
7406	133054	46578
7407	133071	46560
7408	133088	46542
7409	133106	46524
7410	133121	46505
7411	133137	46486
7412	133154	46468
7413	133171	46450
7414	133187	46431
7415	133202	46412
7416	133218	46393
7417	133233	46374
7418	133249	46356
7419	133269	46338
7420	133285	46320
7421	133302	46302
7422	133319	46283
7423	133335	46265
7424	133352	46246
7425	133369	46228
7426	133387	46210
7427	133404	46192
7428	133425	46175
7429	133444	46157
7430	133462	46139
7431	133480	46121
7432	133497	46103
7433	133515	46085
7434	133532	46067
7435	133548	46048
7436	133563	46029
7437	133579	46011
7438	133595	45992
7439	133611	45973
7440	133627	45955
7441	133644	45936
7442	133661	45918
7443	133678	45900
7444	133696	45882
7445	133713	45864
7446	133730	45845
7447	133749	45828
7448	133766	45809
7449	133783	45791
7450	133798	45772
7451	133818	45755
7452	133833	45736
7453	133850	45718
7454	133866	45699
7455	133883	45681
7456	133900	45662
7457	133916	45644
7458	133934	45626
7459	133950	45607
7460	133965	45589
7461	133981	45570
7462	133997	45551
7463	134013	45533
7464	134032	45515
7465	134049	45497
7466	134067	45479
7467	134087	45461
7468	134110	45445
7469	134132	45428
7470	134151	45411
7471	134174	45395
7472	134192	45377
7473	134213	45360
7474	134232	45342
7475	134251	45325
7476	134269	45307
7477	134285	45288
7478	134303	45270
7479	134319	45252
7480	134334	45233
7481	134350	45214
7482	134365	45195
7483	134381	45176
7484	134398	45158
7485	134414	45140
7486	134431	45121
7487	134447	45103
7488	134466	45085
7489	134483	45067
7490	134510	45052
7491	134528	45034
7492	134545	45015
7493	134565	44998
7494	134584	44981
7495	134603	44963
7496	134619	44944
7497	134634	44926
7498	134651	44907
7499	134669	44889
7500	134686	44871
7501	134702	44852
7502	134719	44834
7503	134736	44816
7504	134754	44798
7505	134775	44781
7506	134798	44765
7507	134819	44748
7508	134840	44731
7509	134860	44713
7510	134880	44696
7511	134901	44679
7512	134921	44662
7513	134941	44645
7514	134959	44627
7515	134975	44608
7516	134993	44590
7517	135011	44572
7518	135027	44554
7519	135045	44536
7520	135063	44518
7521	135080	44500
7522	135099	44482
7523	135118	44464
7524	135136	44446
7525	135152	44428
7526	135171	44410
7527	135188	44392
7528	135205	44374
7529	135221	44355
7530	135237	44336
7531	135253	44318
7532	135270	44299
7533	135287	44281
7534	135303	44263
7535	135319	44244
7536	135335	44225
7537	135351	44207
7538	135367	44188
7539	135385	44171
7540	135409	44154
7541	135432	44138
7542	135455	44122
7543	135475	44105
7544	135497	44088
7545	135518	44071
7546	135537	44053
7547	135557	44036
7548	135578	44019
7549	135597	44001
7550	135613	43983
7551	135629	43964
7552	135645	43946
7553	135662	43927
7554	135681	43910
7555	135698	43891
7556	135714	43873
7557	135729	43854
7558	135745	43835
7559	135760	43816
7560	135776	43798
7561	135793	43779
7562	135808	43761
7563	135826	43743
7564	135842	43724
7565	135860	43706
7566	135876	43688
7567	135894	43670
7568	135912	43652
7569	135929	43633
7570	135947	43616
7571	135964	43597
7572	135984	43580
7573	136003	43562
7574	136026	43546
7575	136048	43529
7576	136073	43514
7577	136095	43497
7578	136117	43480
7579	136136	43463
7580	136155	43445
7581	136173	43427
7582	136194	43410
7583	136211	43392
7584	136227	43373
7585	136243	43355
7586	136259	43336
7587	136275	43317
7588	136289	43298
7589	136305	43280
7590	136322	43261
7591	136339	43243
7592	136360	43226
7593	136376	43207
7594	136392	43189
7595	136408	43170
7596	136424	43152
7597	136441	43134
7598	136459	43116
7599	136475	43097
7600	136490	43078
7601	136505	43059
7602	136520	43040
7603	136538	43022
7604	136553	43004
7605	136569	42985
7606	136588	42967
7607	136606	42949
7608	136625	42932
7609	136645	42914
7610	136663	42897
7611	136687	42880
7612	136707	42863
7613	136727	42846
7614	136747	42828
7615	136768	42811
7616	136789	42795
7617	136809	42777
7618	136834	42761
7619	136852	42744
7620	136872	42726
7621	136894	42710
7622	136911	42691
7623	136928	42673
7624	136946	42655
7625	136963	42637
7626	136980	42618
7627	136996	42600
7628	137012	42581
7629	137028	42563
7630	137044	42544
7631	137058	42525
7632	137074	42506
7633	137090	42488
7634	137106	42469
7635	137122	42451
7636	137138	42432
7637	137156	42414
7638	137172	42396
7639	137189	42377
7640	137207	42359
7641	137227	42342
7642	137245	42324
7643	137262	42306
7644	137281	42288
7645	137298	42270
7646	137319	42253
7647	137340	42236
7648	137359	42218
7649	137381	42202
7650	137402	42185
7651	137423	42168
7652	137444	42151
7653	137465	42134
7654	137485	42116
7655	137504	42099
7656	137522	42081
7657	137541	42063
7658	137559	42045
7659	137578	42028
7660	137594	42009
7661	137610	41990
7662	137626	41972
7663	137641	41953
7664	137657	41934
7665	137674	41916
7666	137692	41898
7667	137711	41880
7668	137741	41866
7669	137758	41848
7670	137774	41829
7671	137790	41811
7672	137816	41795
7673	137836	41778
7674	137861	41762
7675	137883	41745
7676	137902	41728
7677	137924	41711
7678	137952	41696
7679	137974	41679
7680	137995	41662
7681	138013	41644
7682	138031	41626
7683	138050	41609
7684	138066	41590
7685	138081	41571
7686	138098	41553
7687	138114	41534
7688	138130	41516
7689	138146	41497
7690	138161	41479
7691	138177	41460
7692	138194	41442
7693	138210	41423
7694	138226	41405
7695	138242	41386
7696	138259	41368
7697	138275	41349
7698	138290	41330
7699	138305	41312
7700	138320	41293
7701	138338	41275
7702	138355	41256
7703	138374	41239
7704	138390	41220
7705	138408	41202
7706	138425	41184
7707	138443	41166
7708	138462	41149
7709	138481	41131
7710	138498	41113
7711	138514	41094
7712	138530	41075
7713	138547	41057
7714	138563	41039
7715	138579	41020
7716	138594	41001
7717	138609	40982
7718	138624	40964
7719	138639	40945
7720	138655	40926
7721	138672	40908
7722	138686	40889
7723	138703	40871
7724	138719	40852
7725	138736	40834
7726	138754	40816
7727	138771	40798
7728	138788	40780
7729	138804	40761
7730	138820	40742
7731	138836	40724
7732	138851	40705
7733	138867	40687
7734	138882	40668
7735	138902	40650
7736	138921	40633
7737	138938	40615
7738	138954	40596
7739	138971	40578
7740	138987	40559
7741	139005	40541
7742	139021	40523
7743	139037	40504
7744	139057	40487
7745	139073	40468
7746	139091	40450
7747	139107	40432
7748	139123	40413
7749	139141	40395
7750	139159	40377
7751	139176	40359
7752	139194	40341
7753	139213	40324
7754	139229	40305
7755	139246	40287
7756	139261	40268
7757	139276	40249
7758	139293	40231
7759	139310	40213
7760	139328	40195
7761	139345	40177
7762	139362	40159
7763	139379	40140
7764	139395	40122
7765	139412	40103
7766	139427	40085
7767	139445	40067
7768	139464	40049
7769	139480	40031
7770	139497	40012
7771	139517	39995
7772	139534	39977
7773	139549	39958
7774	139566	39940
7775	139584	39922
7776	139601	39904
7777	139618	39885
7778	139635	39867
7779	139651	39849
7780	139669	39831
7781	139685	39812
7782	139701	39794
7783	139718	39776
7784	139737	39758
7785	139754	39740
7786	139770	39721
7787	139787	39703
7788	139803	39684
7789	139820	39666
7790	139837	39648
7791	139853	39629
7792	139869	39611
7793	139885	39593
7794	139901	39574
7795	139920	39556
7796	139937	39538
7797	139954	39520
7798	139970	39501
7799	139988	39483
7800	140006	39465
7801	140022	39447
7802	140039	39429
7803	140070	39414
7804	140089	39397
7805	140106	39379
7806	140124	39361
7807	140141	39343
7808	140158	39324
7809	140175	39306
7810	140192	39288
7811	140210	39270
7812	140226	39251
7813	140242	39233
7814	140258	39215
7815	140275	39196
7816	140292	39178
7817	140309	39160
7818	140326	39142
7819	140341	39123
7820	140360	39105
7821	140380	39088
7822	140398	39070
7823	140415	39052
7824	140437	39035
7825	140456	39017
7826	140473	38999
7827	140490	38981
7828	140507	38963
7829	140523	38944
7830	140542	38926
7831	140559	38908
7832	140575	38890
7833	140591	38871
7834	140609	38853
7835	140627	38835
7836	140646	38818
7837	140663	38800
7838	140679	38781
7839	140696	38763
7840	140713	38745
7841	140730	38726
7842	140747	38708
7843	140772	38692
7844	140799	38677
7845	140820	38660
7846	140838	38642
7847	140854	38623
7848	140871	38605
7849	140888	38587
7850	140908	38569
7851	140925	38551
7852	140943	38533
7853	140960	38515
7854	140977	38497
7855	140996	38479
7856	141014	38461
7857	141031	38443
7858	141051	38426
7859	141070	38408
7860	141088	38390
7861	141106	38372
7862	141122	38354
7863	141138	38335
7864	141155	38317
7865	141173	38299
7866	141191	38281
7867	141211	38264
7868	141229	38246
7869	141250	38229
7870	141269	38211
7871	141287	38193
7872	141303	38175
7873	141321	38157
7874	141338	38139
7875	141356	38121
7876	141377	38103
7877	141396	38086
7878	141415	38068
7879	141432	38050
7880	141448	38031
7881	141466	38013
7882	141483	37995
7883	141499	37977
7884	141517	37959
7885	141534	37941
